,0,1,Exist,Pred,True
4488,1492,16805,right_only,,1
4489,1492,25345,right_only,,1
4490,2275,1414,right_only,,1
4491,2275,34499,right_only,,1
4492,2355,15152,right_only,,1
4493,2451,639,right_only,,1
4494,2629,3158,right_only,,1
4495,2819,23341,right_only,,1
4496,2916,24498,right_only,,1
4497,3357,25345,right_only,,1
4498,3765,21057,right_only,,1
4499,3879,7576,right_only,,1
4500,4187,5688,right_only,,1
4501,4204,10329,right_only,,1
4502,4204,34499,right_only,,1
4503,5197,8394,right_only,,1
4504,5197,12936,right_only,,1
4505,5619,12493,right_only,,1
4506,5619,32310,right_only,,1
4507,5669,24585,right_only,,1
4508,5695,4343,right_only,,1
4509,5695,5688,right_only,,1
4510,5695,16189,right_only,,1
4511,5695,28375,right_only,,1
4512,5695,29921,right_only,,1
4513,6272,9902,right_only,,1
4514,6292,19857,right_only,,1
4515,7413,3273,right_only,,1
4516,7413,14509,right_only,,1
4517,7516,8287,right_only,,1
4518,7516,24498,right_only,,1
4519,7583,5688,right_only,,1
4520,7863,6839,right_only,,1
4521,7863,17109,right_only,,1
4522,8388,33087,right_only,,1
4523,8397,5126,right_only,,1
4524,8397,14421,right_only,,1
4525,8397,14501,right_only,,1
4526,8397,17604,right_only,,1
4527,8397,20670,right_only,,1
4528,8397,25010,right_only,,1
4529,8397,25024,right_only,,1
4530,8397,27046,right_only,,1
4531,8397,27456,right_only,,1
4532,8397,30081,right_only,,1
4533,8422,8215,right_only,,1
4534,8422,14421,right_only,,1
4535,8422,24872,right_only,,1
4536,8871,21584,right_only,,1
4537,8929,9042,right_only,,1
4538,9271,3158,right_only,,1
4539,10024,23341,right_only,,1
4540,10211,13493,right_only,,1
4541,10211,16544,right_only,,1
4542,10236,34499,right_only,,1
4543,10431,24283,right_only,,1
4544,10688,26182,right_only,,1
4545,12715,25215,right_only,,1
4546,12927,20595,right_only,,1
4547,12927,31545,right_only,,1
4548,13604,17109,right_only,,1
4549,13909,10329,right_only,,1
4550,13909,34499,right_only,,1
4551,14327,26129,right_only,,1
4552,14362,33525,right_only,,1
4553,14808,19423,right_only,,1
4554,14839,6839,right_only,,1
4555,14876,9902,right_only,,1
4556,15392,254,right_only,,1
4557,15392,3899,right_only,,1
4558,15392,13139,right_only,,1
4559,15392,13844,right_only,,1
4560,15392,14230,right_only,,1
4561,15392,16805,right_only,,1
4562,15392,25345,right_only,,1
4563,15630,34292,right_only,,1
4564,15675,9553,right_only,,1
4565,15724,10329,right_only,,1
4566,15724,34499,right_only,,1
4567,15726,15126,right_only,,1
4568,16025,7576,right_only,,1
4569,16306,14421,right_only,,1
4570,16616,27074,right_only,,1
4571,16654,17374,right_only,,1
4572,16654,29813,right_only,,1
4573,17112,13493,right_only,,1
4574,17116,17109,right_only,,1
4575,17444,129,right_only,,1
4576,17447,11714,right_only,,1
4577,17447,22717,right_only,,1
4578,17447,31545,right_only,,1
4579,17881,9000,right_only,,1
4580,17881,16544,right_only,,1
4581,17991,20595,right_only,,1
4582,19055,1414,right_only,,1
4583,19395,7054,right_only,,1
4584,19531,12493,right_only,,1
4585,19531,15341,right_only,,1
4586,19696,28263,right_only,,1
4587,19949,4343,right_only,,1
4588,19949,5688,right_only,,1
4589,19949,16189,right_only,,1
4590,19949,28375,right_only,,1
4591,19949,29921,right_only,,1
4592,20766,21057,right_only,,1
4593,21061,14421,right_only,,1
4594,21061,19423,right_only,,1
4595,21151,9553,right_only,,1
4596,21489,7444,right_only,,1
4597,22187,20958,right_only,,1
4598,22352,3273,right_only,,1
4599,22352,14509,right_only,,1
4600,22552,25215,right_only,,1
4601,22667,28263,right_only,,1
4602,22683,16980,right_only,,1
4603,22711,27353,right_only,,1
4604,22812,10329,right_only,,1
4605,22812,34499,right_only,,1
4606,23085,24498,right_only,,1
4607,23235,34430,right_only,,1
4608,23563,28263,right_only,,1
4609,23604,17109,right_only,,1
4610,24241,639,right_only,,1
4611,24241,8394,right_only,,1
4612,24241,12936,right_only,,1
4613,24763,3273,right_only,,1
4614,25022,639,right_only,,1
4615,25022,8394,right_only,,1
4616,25022,12936,right_only,,1
4617,25022,13493,right_only,,1
4618,25022,16544,right_only,,1
4619,25022,19642,right_only,,1
4620,25022,24469,right_only,,1
4621,25022,27728,right_only,,1
4622,25223,14985,right_only,,1
4623,25780,28263,right_only,,1
4624,26470,33525,right_only,,1
4625,26493,16544,right_only,,1
4626,27051,16544,right_only,,1
4627,27063,29427,right_only,,1
4628,27093,19423,right_only,,1
4629,27184,7054,right_only,,1
4630,27362,8394,right_only,,1
4631,27481,3158,right_only,,1
4632,27640,31572,right_only,,1
4633,28034,14421,right_only,,1
4634,28990,4343,right_only,,1
4635,28990,5688,right_only,,1
4636,28990,16189,right_only,,1
4637,28990,18456,right_only,,1
4638,28990,28375,right_only,,1
4639,28990,29921,right_only,,1
4640,29155,4343,right_only,,1
4641,29155,5688,right_only,,1
4642,29155,16189,right_only,,1
4643,29155,28375,right_only,,1
4644,29155,29921,right_only,,1
4645,29694,25215,right_only,,1
4646,29774,12493,right_only,,1
4647,29774,21584,right_only,,1
4648,29774,26816,right_only,,1
4649,29774,32310,right_only,,1
4650,29916,20595,right_only,,1
4651,29916,31572,right_only,,1
4652,29916,34292,right_only,,1
4653,30221,8720,right_only,,1
4654,30576,129,right_only,,1
4655,30645,12174,right_only,,1
4656,30931,19523,right_only,,1
4657,31154,27353,right_only,,1
4658,31326,5126,right_only,,1
4659,31326,14501,right_only,,1
4660,31326,17604,right_only,,1
4661,31326,30081,right_only,,1
4662,31371,26100,right_only,,1
4663,32182,3273,right_only,,1
4664,32182,14509,right_only,,1
4665,32182,34199,right_only,,1
4666,32214,4343,right_only,,1
4667,32214,5688,right_only,,1
4668,32214,16189,right_only,,1
4669,32214,28375,right_only,,1
4670,32214,29921,right_only,,1
4671,32509,18080,right_only,,1
4672,33596,14421,right_only,,1
4673,33629,12174,right_only,,1
4674,33746,24173,right_only,,1
4675,34067,7576,right_only,,1
