0,1,Exist,Pred,True,Labels
32415,1607,both,1,1,Both
32421,19999,left_only,1,,Pred
32424,6604,left_only,1,,Pred
32431,8901,left_only,1,,Pred
32432,30894,left_only,1,,Pred
32443,11429,left_only,1,,Pred
32447,24375,left_only,1,,Pred
32447,34917,left_only,1,,Pred
32454,5440,both,1,1,Both
32454,7961,left_only,1,,Pred
32454,9000,both,1,1,Both
32454,18610,both,1,1,Both
32464,34860,left_only,1,,Pred
32466,26693,left_only,1,,Pred
32468,25360,left_only,1,,Pred
32495,51,left_only,1,,Pred
32500,3991,left_only,1,,Pred
32509,28568,both,1,1,Both
32547,9217,left_only,1,,Pred
32554,30983,left_only,1,,Pred
32559,6289,left_only,1,,Pred
32569,9948,left_only,1,,Pred
32577,4353,left_only,1,,Pred
32588,5772,left_only,1,,Pred
32597,33474,left_only,1,,Pred
32599,24561,left_only,1,,Pred
32602,4484,left_only,1,,Pred
32607,3366,left_only,1,,Pred
32610,15886,left_only,1,,Pred
32612,8311,left_only,1,,Pred
32625,4256,left_only,1,,Pred
32639,9713,left_only,1,,Pred
32663,19713,left_only,1,,Pred
32677,12691,left_only,1,,Pred
32695,23394,left_only,1,,Pred
32700,18532,left_only,1,,Pred
32701,6317,left_only,1,,Pred
32726,12935,left_only,1,,Pred
32747,19423,both,1,1,Both
32747,32407,left_only,1,,Pred
32750,12100,left_only,1,,Pred
32755,26255,left_only,1,,Pred
32759,33052,left_only,1,,Pred
32764,32225,left_only,1,,Pred
32783,25078,left_only,1,,Pred
32785,15062,left_only,1,,Pred
32788,23741,left_only,1,,Pred
32790,21619,left_only,1,,Pred
32796,25177,left_only,1,,Pred
32800,27179,left_only,1,,Pred
32807,2853,left_only,1,,Pred
32817,16353,left_only,1,,Pred
32819,24876,left_only,1,,Pred
32826,22905,left_only,1,,Pred
32827,20852,left_only,1,,Pred
32847,23022,left_only,1,,Pred
32855,28908,left_only,1,,Pred
32863,11584,left_only,1,,Pred
32868,9595,left_only,1,,Pred
32877,14644,left_only,1,,Pred
32883,31368,left_only,1,,Pred
32904,9666,left_only,1,,Pred
32924,3236,left_only,1,,Pred
32932,7155,left_only,1,,Pred
32936,14177,left_only,1,,Pred
32946,9060,left_only,1,,Pred
32949,20305,left_only,1,,Pred
32957,3613,left_only,1,,Pred
32960,22340,left_only,1,,Pred
32964,9417,left_only,1,,Pred
32974,17953,left_only,1,,Pred
32995,34045,left_only,1,,Pred
33010,28550,left_only,1,,Pred
33018,26621,left_only,1,,Pred
33026,17279,left_only,1,,Pred
33029,11721,left_only,1,,Pred
33041,6570,left_only,1,,Pred
33052,33592,left_only,1,,Pred
33053,12973,both,1,1,Both
33053,21584,both,1,1,Both
33067,20245,left_only,1,,Pred
33075,9262,left_only,1,,Pred
33075,34345,left_only,1,,Pred
33076,28392,left_only,1,,Pred
33078,29209,left_only,1,,Pred
33093,5076,left_only,1,,Pred
33102,11616,left_only,1,,Pred
33105,8640,left_only,1,,Pred
33108,17052,left_only,1,,Pred
33139,8215,left_only,1,,Pred
33154,30661,left_only,1,,Pred
33155,33965,left_only,1,,Pred
33159,23466,left_only,1,,Pred
33166,4472,left_only,1,,Pred
33179,27570,left_only,1,,Pred
33181,4446,left_only,1,,Pred
33184,4503,left_only,1,,Pred
33192,25518,left_only,1,,Pred
33198,25116,left_only,1,,Pred
33217,17592,left_only,1,,Pred
33245,17033,left_only,1,,Pred
33246,18661,left_only,1,,Pred
33248,18233,left_only,1,,Pred
33255,14128,left_only,1,,Pred
33257,29766,left_only,1,,Pred
33268,20559,left_only,1,,Pred
33269,24430,left_only,1,,Pred
33280,32845,left_only,1,,Pred
33299,3168,left_only,1,,Pred
33306,21699,left_only,1,,Pred
33328,24475,left_only,1,,Pred
33336,2995,left_only,1,,Pred
33345,17754,left_only,1,,Pred
33349,5937,left_only,1,,Pred
33352,11337,left_only,1,,Pred
33366,31382,left_only,1,,Pred
33375,1120,left_only,1,,Pred
33379,7306,left_only,1,,Pred
33382,12753,left_only,1,,Pred
33385,2438,left_only,1,,Pred
33387,25969,left_only,1,,Pred
33388,33393,left_only,1,,Pred
33392,23498,left_only,1,,Pred
33403,32689,left_only,1,,Pred
33405,2941,left_only,1,,Pred
33425,1916,left_only,1,,Pred
33428,5907,left_only,1,,Pred
33436,16138,left_only,1,,Pred
33452,31304,left_only,1,,Pred
33455,209,left_only,1,,Pred
33460,25630,left_only,1,,Pred
33461,1895,left_only,1,,Pred
33462,29367,left_only,1,,Pred
33464,4077,left_only,1,,Pred
33465,23455,left_only,1,,Pred
33493,15417,left_only,1,,Pred
33498,15608,left_only,1,,Pred
33504,20067,left_only,1,,Pred
33514,23768,left_only,1,,Pred
33514,33021,left_only,1,,Pred
33526,20999,left_only,1,,Pred
33545,20043,left_only,1,,Pred
33546,5589,left_only,1,,Pred
33547,20258,left_only,1,,Pred
33551,21029,left_only,1,,Pred
33568,16371,left_only,1,,Pred
33573,18325,left_only,1,,Pred
33574,24643,left_only,1,,Pred
33581,584,left_only,1,,Pred
33594,26145,left_only,1,,Pred
33598,11374,left_only,1,,Pred
33603,30259,left_only,1,,Pred
33605,26135,left_only,1,,Pred
33609,26676,left_only,1,,Pred
33619,33968,left_only,1,,Pred
33624,6900,left_only,1,,Pred
33629,9308,left_only,1,,Pred
33632,3633,left_only,1,,Pred
33648,25655,left_only,1,,Pred
33668,19388,left_only,1,,Pred
33673,32018,left_only,1,,Pred
33675,25305,left_only,1,,Pred
33684,1668,left_only,1,,Pred
33685,18404,left_only,1,,Pred
33686,6497,both,1,1,Both
33690,25265,left_only,1,,Pred
33694,2279,left_only,1,,Pred
33697,33157,left_only,1,,Pred
33707,1393,left_only,1,,Pred
33707,24827,left_only,1,,Pred
33720,11562,left_only,1,,Pred
33727,4749,left_only,1,,Pred
33729,15541,left_only,1,,Pred
33731,10184,left_only,1,,Pred
33734,16833,both,1,1,Both
33736,32270,left_only,1,,Pred
33737,34155,left_only,1,,Pred
33745,9830,left_only,1,,Pred
33746,26680,left_only,1,,Pred
33747,34609,left_only,1,,Pred
33751,6157,left_only,1,,Pred
33763,27974,left_only,1,,Pred
33763,34072,left_only,1,,Pred
33781,20995,left_only,1,,Pred
33785,5442,left_only,1,,Pred
33786,721,left_only,1,,Pred
33791,29071,left_only,1,,Pred
33802,23067,left_only,1,,Pred
33809,34759,left_only,1,,Pred
33814,14111,both,1,1,Both
33814,25672,both,1,1,Both
33818,28335,left_only,1,,Pred
33822,29647,left_only,1,,Pred
33829,7760,left_only,1,,Pred
33834,8178,left_only,1,,Pred
33839,3843,left_only,1,,Pred
33853,10525,left_only,1,,Pred
33870,1025,left_only,1,,Pred
33872,16202,left_only,1,,Pred
33889,20879,left_only,1,,Pred
33911,34651,left_only,1,,Pred
33915,27271,left_only,1,,Pred
33935,11584,both,1,1,Both
33939,7288,left_only,1,,Pred
33943,27652,left_only,1,,Pred
33960,33464,left_only,1,,Pred
33970,14572,left_only,1,,Pred
33979,14078,left_only,1,,Pred
33982,25465,left_only,1,,Pred
33984,26052,left_only,1,,Pred
34000,556,left_only,1,,Pred
34002,7503,left_only,1,,Pred
34017,26945,left_only,1,,Pred
34024,14905,left_only,1,,Pred
34032,21091,left_only,1,,Pred
34047,6160,left_only,1,,Pred
34053,12457,left_only,1,,Pred
34056,20627,left_only,1,,Pred
34063,4843,left_only,1,,Pred
34064,17783,left_only,1,,Pred
34066,3386,left_only,1,,Pred
34066,34507,left_only,1,,Pred
34067,6497,both,1,1,Both
34079,4088,left_only,1,,Pred
34079,6782,both,1,1,Both
34080,28533,left_only,1,,Pred
34084,27981,left_only,1,,Pred
34086,1607,left_only,1,,Pred
34086,27570,left_only,1,,Pred
34087,28102,left_only,1,,Pred
34106,11725,left_only,1,,Pred
34109,31836,left_only,1,,Pred
34111,13263,left_only,1,,Pred
34115,26136,left_only,1,,Pred
34117,5603,left_only,1,,Pred
34122,14404,left_only,1,,Pred
34125,28474,left_only,1,,Pred
34125,34907,left_only,1,,Pred
34137,4303,left_only,1,,Pred
34147,5333,left_only,1,,Pred
34150,6644,left_only,1,,Pred
34152,5875,left_only,1,,Pred
34165,3394,both,1,1,Both
34189,23850,both,1,1,Both
34208,6601,left_only,1,,Pred
34209,4878,left_only,1,,Pred
34209,11564,left_only,1,,Pred
34215,16190,left_only,1,,Pred
34221,27443,left_only,1,,Pred
34235,27499,left_only,1,,Pred
34246,15822,left_only,1,,Pred
34249,6118,left_only,1,,Pred
34250,28383,left_only,1,,Pred
34253,6145,left_only,1,,Pred
34255,6474,left_only,1,,Pred
34262,12232,left_only,1,,Pred
34270,29615,left_only,1,,Pred
34287,24502,left_only,1,,Pred
34300,28728,left_only,1,,Pred
34310,3680,left_only,1,,Pred
34319,2149,left_only,1,,Pred
34347,25056,left_only,1,,Pred
34351,8789,left_only,1,,Pred
34365,6475,left_only,1,,Pred
34366,20550,left_only,1,,Pred
34404,12570,left_only,1,,Pred
34408,7130,left_only,1,,Pred
34412,6745,left_only,1,,Pred
34422,33436,left_only,1,,Pred
34435,34822,left_only,1,,Pred
34440,11835,left_only,1,,Pred
34443,33065,left_only,1,,Pred
34468,17374,both,1,1,Both
34468,29813,both,1,1,Both
34481,15982,left_only,1,,Pred
34489,24558,left_only,1,,Pred
34490,34175,left_only,1,,Pred
34496,29603,left_only,1,,Pred
34500,3119,left_only,1,,Pred
34508,14232,left_only,1,,Pred
34508,27961,left_only,1,,Pred
34522,19464,left_only,1,,Pred
34524,13538,left_only,1,,Pred
34553,33851,left_only,1,,Pred
34569,34446,left_only,1,,Pred
34580,13021,left_only,1,,Pred
34583,30495,left_only,1,,Pred
34586,27754,left_only,1,,Pred
34586,29003,left_only,1,,Pred
34618,21982,left_only,1,,Pred
34626,5543,left_only,1,,Pred
34635,24081,left_only,1,,Pred
34647,22081,left_only,1,,Pred
34662,27076,left_only,1,,Pred
34664,6664,left_only,1,,Pred
34669,10427,left_only,1,,Pred
34670,1195,left_only,1,,Pred
34679,11081,left_only,1,,Pred
34683,885,left_only,1,,Pred
34685,832,left_only,1,,Pred
34689,26540,left_only,1,,Pred
34689,31907,left_only,1,,Pred
34698,12895,left_only,1,,Pred
34702,20311,left_only,1,,Pred
34704,4570,left_only,1,,Pred
34707,23850,both,1,1,Both
34707,24937,both,1,1,Both
34709,27377,left_only,1,,Pred
34721,10092,left_only,1,,Pred
34724,26110,left_only,1,,Pred
34725,22119,left_only,1,,Pred
34749,32115,left_only,1,,Pred
34755,17560,left_only,1,,Pred
34763,1691,left_only,1,,Pred
34777,32245,left_only,1,,Pred
34784,30236,left_only,1,,Pred
34786,15744,left_only,1,,Pred
34793,14021,left_only,1,,Pred
34816,17676,left_only,1,,Pred
34817,397,left_only,1,,Pred
34818,2967,left_only,1,,Pred
34824,16601,left_only,1,,Pred
34833,16312,left_only,1,,Pred
34834,6049,left_only,1,,Pred
34838,281,left_only,1,,Pred
34845,3766,left_only,1,,Pred
34851,29191,left_only,1,,Pred
34856,18224,left_only,1,,Pred
34856,22453,left_only,1,,Pred
34888,20245,left_only,1,,Pred
34898,20375,left_only,1,,Pred
34899,30143,left_only,1,,Pred
34925,22125,left_only,1,,Pred
812,20958,right_only,,1,True
1296,23341,right_only,,1,True
1419,34292,right_only,,1,True
1492,254,right_only,,1,True
1492,3899,right_only,,1,True
1492,13139,right_only,,1,True
1492,13844,right_only,,1,True
1492,14230,right_only,,1,True
1492,16805,right_only,,1,True
1492,25345,right_only,,1,True
2275,1414,right_only,,1,True
2275,34499,right_only,,1,True
2355,15152,right_only,,1,True
2451,639,right_only,,1,True
2629,3158,right_only,,1,True
2819,23341,right_only,,1,True
2916,24498,right_only,,1,True
3357,25345,right_only,,1,True
3765,21057,right_only,,1,True
3879,7576,right_only,,1,True
4187,5688,right_only,,1,True
4204,10329,right_only,,1,True
4204,34499,right_only,,1,True
5197,8394,right_only,,1,True
5197,12936,right_only,,1,True
5619,12493,right_only,,1,True
5619,32310,right_only,,1,True
5669,24585,right_only,,1,True
5695,4343,right_only,,1,True
5695,5688,right_only,,1,True
5695,16189,right_only,,1,True
5695,28375,right_only,,1,True
5695,29921,right_only,,1,True
6272,9902,right_only,,1,True
6292,19857,right_only,,1,True
7413,3273,right_only,,1,True
7413,14509,right_only,,1,True
7516,8287,right_only,,1,True
7516,24498,right_only,,1,True
7583,5688,right_only,,1,True
7863,6839,right_only,,1,True
7863,17109,right_only,,1,True
8388,33087,right_only,,1,True
8397,5126,right_only,,1,True
8397,14421,right_only,,1,True
8397,14501,right_only,,1,True
8397,17604,right_only,,1,True
8397,20670,right_only,,1,True
8397,25010,right_only,,1,True
8397,25024,right_only,,1,True
8397,27046,right_only,,1,True
8397,27456,right_only,,1,True
8397,30081,right_only,,1,True
8422,8215,right_only,,1,True
8422,14421,right_only,,1,True
8422,24872,right_only,,1,True
8871,21584,right_only,,1,True
8929,9042,right_only,,1,True
9271,3158,right_only,,1,True
10024,23341,right_only,,1,True
10211,13493,right_only,,1,True
10211,16544,right_only,,1,True
10236,34499,right_only,,1,True
10431,24283,right_only,,1,True
10688,26182,right_only,,1,True
12715,25215,right_only,,1,True
12927,20595,right_only,,1,True
12927,31545,right_only,,1,True
13604,17109,right_only,,1,True
13909,10329,right_only,,1,True
13909,34499,right_only,,1,True
14327,26129,right_only,,1,True
14362,33525,right_only,,1,True
14808,19423,right_only,,1,True
14839,6839,right_only,,1,True
14876,9902,right_only,,1,True
15392,254,right_only,,1,True
15392,3899,right_only,,1,True
15392,13139,right_only,,1,True
15392,13844,right_only,,1,True
15392,14230,right_only,,1,True
15392,16805,right_only,,1,True
15392,25345,right_only,,1,True
15630,34292,right_only,,1,True
15675,9553,right_only,,1,True
15724,10329,right_only,,1,True
15724,34499,right_only,,1,True
15726,15126,right_only,,1,True
16025,7576,right_only,,1,True
16306,14421,right_only,,1,True
16616,27074,right_only,,1,True
16654,17374,right_only,,1,True
16654,29813,right_only,,1,True
17112,13493,right_only,,1,True
17116,17109,right_only,,1,True
17444,129,right_only,,1,True
17447,11714,right_only,,1,True
17447,22717,right_only,,1,True
17447,31545,right_only,,1,True
17881,9000,right_only,,1,True
17881,16544,right_only,,1,True
17991,20595,right_only,,1,True
19055,1414,right_only,,1,True
19395,7054,right_only,,1,True
19531,12493,right_only,,1,True
19531,15341,right_only,,1,True
19696,28263,right_only,,1,True
19949,4343,right_only,,1,True
19949,5688,right_only,,1,True
19949,16189,right_only,,1,True
19949,28375,right_only,,1,True
19949,29921,right_only,,1,True
20766,21057,right_only,,1,True
21061,14421,right_only,,1,True
21061,19423,right_only,,1,True
21151,9553,right_only,,1,True
21489,7444,right_only,,1,True
22187,20958,right_only,,1,True
22352,3273,right_only,,1,True
22352,14509,right_only,,1,True
22552,25215,right_only,,1,True
22667,28263,right_only,,1,True
22683,16980,right_only,,1,True
22711,27353,right_only,,1,True
22812,10329,right_only,,1,True
22812,34499,right_only,,1,True
23085,24498,right_only,,1,True
23235,34430,right_only,,1,True
23563,28263,right_only,,1,True
23604,17109,right_only,,1,True
24241,639,right_only,,1,True
24241,8394,right_only,,1,True
24241,12936,right_only,,1,True
24763,3273,right_only,,1,True
25022,639,right_only,,1,True
25022,8394,right_only,,1,True
25022,12936,right_only,,1,True
25022,13493,right_only,,1,True
25022,16544,right_only,,1,True
25022,19642,right_only,,1,True
25022,24469,right_only,,1,True
25022,27728,right_only,,1,True
25223,14985,right_only,,1,True
25780,28263,right_only,,1,True
26470,33525,right_only,,1,True
26493,16544,right_only,,1,True
27051,16544,right_only,,1,True
27063,29427,right_only,,1,True
27093,19423,right_only,,1,True
27184,7054,right_only,,1,True
27362,8394,right_only,,1,True
27481,3158,right_only,,1,True
27640,31572,right_only,,1,True
28034,14421,right_only,,1,True
28990,4343,right_only,,1,True
28990,5688,right_only,,1,True
28990,16189,right_only,,1,True
28990,18456,right_only,,1,True
28990,28375,right_only,,1,True
28990,29921,right_only,,1,True
29155,4343,right_only,,1,True
29155,5688,right_only,,1,True
29155,16189,right_only,,1,True
29155,28375,right_only,,1,True
29155,29921,right_only,,1,True
29694,25215,right_only,,1,True
29774,12493,right_only,,1,True
29774,21584,right_only,,1,True
29774,26816,right_only,,1,True
29774,32310,right_only,,1,True
29916,20595,right_only,,1,True
29916,31572,right_only,,1,True
29916,34292,right_only,,1,True
30221,8720,right_only,,1,True
30576,129,right_only,,1,True
30645,12174,right_only,,1,True
30931,19523,right_only,,1,True
31154,27353,right_only,,1,True
31326,5126,right_only,,1,True
31326,14501,right_only,,1,True
31326,17604,right_only,,1,True
31326,30081,right_only,,1,True
31371,26100,right_only,,1,True
32182,3273,right_only,,1,True
32182,14509,right_only,,1,True
32182,34199,right_only,,1,True
32214,4343,right_only,,1,True
32214,5688,right_only,,1,True
32214,16189,right_only,,1,True
32214,28375,right_only,,1,True
32214,29921,right_only,,1,True
32509,18080,right_only,,1,True
33596,14421,right_only,,1,True
33629,12174,right_only,,1,True
33746,24173,right_only,,1,True
34067,7576,right_only,,1,True
