0.0,0.0.1,0.0.2,0.0.3
8139,29179,1,5
8299,29179,1,5
33931,5608,1,5
6406,2190,1,5
5148,2190,1,5
33915,2190,1,5
6406,14180,1,5
33915,14180,1,5
10575,31516,1,5
404,31516,1,5
15250,31516,1,5
6841,6672,1,5
22283,6672,1,5
12487,6672,1,5
32098,1889,1,5
30606,4179,1,5
6882,4179,1,5
29976,26930,1,5
14161,26930,1,5
3364,26930,1,5
330,10542,1,5
24321,10542,1,5
736,10542,1,5
13820,10542,1,5
16574,24266,1,5
12992,24266,1,5
8023,30493,1,5
8316,12825,1,5
26397,16404,1,5
32027,16404,1,5
17864,16404,1,5
8572,16404,1,5
14155,16404,1,5
14756,16404,1,5
30080,16404,1,5
5273,11805,1,5
20131,11805,1,5
33829,11805,1,5
1445,11805,1,5
12628,11805,1,5
2845,11805,1,5
5165,11805,1,5
20973,30593,1,5
31867,30593,1,5
10903,18196,1,5
34919,18196,1,5
34442,30404,1,5
33931,25650,1,5
33931,15106,1,5
4053,15106,1,5
11927,17548,1,5
14323,25840,1,5
19143,7596,1,5
19968,7596,1,5
5490,7596,1,5
15571,5698,1,5
3270,5698,1,5
8981,5146,1,5
18146,5146,1,5
32660,5146,1,5
8471,5146,1,5
13094,5146,1,5
26240,5146,1,5
28945,5146,1,5
8706,5146,1,5
14761,5146,1,5
4771,5146,1,5
10278,5146,1,5
735,5146,1,5
17387,6284,1,5
25064,6284,1,5
33125,13313,1,5
5264,13313,1,5
27410,13313,1,5
33125,26279,1,5
5264,26279,1,5
27758,22174,1,5
16227,22174,1,5
3957,22174,1,5
18744,24089,1,5
920,25150,1,5
17034,25150,1,5
19978,28441,1,5
5755,28441,1,5
930,28441,1,5
1936,6530,1,5
29505,12892,1,5
18421,13470,1,5
6337,13470,1,5
7626,13470,1,5
17585,13470,1,5
29169,2998,1,5
19143,2998,1,5
23519,2998,1,5
10145,27429,1,5
15737,27429,1,5
29506,27429,1,5
27352,27429,1,5
26674,27429,1,5
31817,27429,1,5
24321,15509,1,5
2447,15509,1,5
8911,15509,1,5
21964,15509,1,5
15614,15509,1,5
11220,15509,1,5
7319,7649,1,5
19419,7649,1,5
6480,7649,1,5
16129,32480,1,5
13094,32480,1,5
21958,32480,1,5
5691,32480,1,5
6406,32480,1,5
2735,32480,1,5
32427,32480,1,5
23149,32480,1,5
15562,32480,1,5
21231,32480,1,5
23288,18425,1,5
28812,18425,1,5
18603,18425,1,5
22861,18425,1,5
30172,18425,1,5
31802,30878,1,5
7531,30878,1,5
32489,30878,1,5
22983,30878,1,5
22814,30878,1,5
9825,30878,1,5
18314,30878,1,5
13505,30878,1,5
27758,30878,1,5
3116,30878,1,5
19348,30878,1,5
16332,30878,1,5
5833,30878,1,5
33412,22711,1,5
26494,22711,1,5
30655,22711,1,5
5712,20614,1,5
12644,20614,1,5
3011,20614,1,5
12654,20614,1,5
5712,31570,1,5
28293,31129,1,5
25038,13564,1,5
20269,13564,1,5
31447,13564,1,5
29330,13564,1,5
29622,14736,1,5
24351,14736,1,5
10580,14736,1,5
30114,14736,1,5
1540,14736,1,5
5231,18890,1,5
23179,11155,1,5
5273,21078,1,5
20131,21078,1,5
33829,21078,1,5
1445,21078,1,5
12628,21078,1,5
2845,21078,1,5
23676,21078,1,5
33510,24956,1,5
16227,23201,1,5
21597,23201,1,5
27108,23201,1,5
29726,23201,1,5
29991,23201,1,5
5022,18085,1,5
8023,18085,1,5
13696,18085,1,5
6835,18085,1,5
19143,18085,1,5
19080,18085,1,5
16227,18085,1,5
21597,18085,1,5
30121,18085,1,5
27108,18085,1,5
29726,18085,1,5
29991,18085,1,5
33800,30603,1,5
19760,32555,1,5
27960,32555,1,5
1756,14767,1,5
26021,14767,1,5
9641,14767,1,5
22881,19779,1,5
4712,19779,1,5
9062,29163,1,5
4631,29163,1,5
27364,18014,1,5
9062,18674,1,5
21669,26288,1,5
750,8,1,5
24321,20275,1,5
12702,24619,1,5
27756,24619,1,5
12702,4204,1,5
27756,4204,1,5
33915,19790,1,5
6859,11483,1,5
29456,4040,1,5
12925,4040,1,5
19107,4040,1,5
12256,4040,1,5
34614,4040,1,5
10232,4040,1,5
34510,2058,1,5
34166,31547,1,5
2938,31547,1,5
3051,31547,1,5
20742,31547,1,5
19865,31547,1,5
30406,31547,1,5
3865,31547,1,5
1672,14620,1,5
19533,14620,1,5
10954,14620,1,5
19533,31795,1,5
18314,20681,1,5
11449,2023,1,5
918,2023,1,5
20402,2023,1,5
34209,15204,1,5
33930,15204,1,5
24855,15204,1,5
30760,15204,1,5
20729,15204,1,5
3129,15204,1,5
7076,15204,1,5
17659,15204,1,5
27508,15204,1,5
15483,15204,1,5
30694,2277,1,5
25780,15621,1,5
5784,15621,1,5
27802,15621,1,5
147,15621,1,5
20742,15621,1,5
19756,15621,1,5
23896,25767,1,5
10446,25767,1,5
7114,25767,1,5
28927,17192,1,5
21840,17192,1,5
32122,17192,1,5
23723,17192,1,5
10903,17192,1,5
17335,17192,1,5
3206,32979,1,5
24087,1848,1,5
5704,1848,1,5
21610,1848,1,5
13702,1848,1,5
13422,1848,1,5
34300,24297,1,5
3257,24297,1,5
15610,24297,1,5
7949,24297,1,5
25230,983,1,5
26674,983,1,5
4776,983,1,5
27290,983,1,5
31911,20763,1,5
29497,20763,1,5
30381,20763,1,5
26921,20763,1,5
21957,20763,1,5
5006,20763,1,5
19728,20763,1,5
10158,20763,1,5
19231,20763,1,5
28110,15530,1,5
26923,30182,1,5
22283,30182,1,5
6754,30182,1,5
6166,30182,1,5
23465,30182,1,5
6536,30182,1,5
28143,30182,1,5
32009,30182,1,5
8904,33611,1,5
4410,33611,1,5
22973,23238,1,5
8239,28782,1,5
3565,28782,1,5
5273,28782,1,5
12865,28782,1,5
26494,28782,1,5
18007,28782,1,5
5532,27454,1,5
26397,27454,1,5
29473,27454,1,5
14494,27454,1,5
9288,4225,1,5
31922,4225,1,5
25714,29522,1,5
26397,15049,1,5
31180,15049,1,5
1672,28576,1,5
6256,28425,1,5
30135,28425,1,5
7274,20494,1,5
34790,20494,1,5
13266,20494,1,5
21754,20494,1,5
21964,20494,1,5
31007,20494,1,5
19107,20494,1,5
22765,20494,1,5
28071,20494,1,5
34497,20494,1,5
15256,4516,1,5
6882,27059,1,5
7248,27059,1,5
33575,27059,1,5
29056,27059,1,5
10676,21205,1,5
15801,21205,1,5
10583,21205,1,5
31481,21205,1,5
28852,21205,1,5
1727,21205,1,5
27508,21205,1,5
10010,21205,1,5
11683,21205,1,5
28327,21205,1,5
33059,2819,1,5
15711,2819,1,5
5172,7067,1,5
22723,6968,1,5
22309,6968,1,5
4420,6968,1,5
33059,9458,1,5
24275,6628,1,5
33348,6628,1,5
560,6628,1,5
1272,6628,1,5
22973,6628,1,5
29056,6628,1,5
29655,6628,1,5
15483,6628,1,5
11232,15379,1,5
31428,15379,1,5
25714,30185,1,5
24455,7674,1,5
15085,11937,1,5
14562,11937,1,5
5273,11937,1,5
20857,85,1,5
12484,85,1,5
5488,85,1,5
19058,4258,1,5
12129,4258,1,5
12218,4258,1,5
11560,1323,1,5
7741,1323,1,5
10967,1323,1,5
14911,1323,1,5
1856,12040,1,5
9062,26366,1,5
29582,26366,1,5
26537,26366,1,5
30,26366,1,5
21861,26366,1,5
29177,26366,1,5
460,26747,1,5
1313,26747,1,5
5963,26747,1,5
25824,26747,1,5
8082,26747,1,5
15842,26747,1,5
8790,26747,1,5
7223,26747,1,5
27303,26747,1,5
8389,9263,1,5
1672,9263,1,5
32773,9263,1,5
8556,32714,1,5
4491,32714,1,5
18744,32714,1,5
31287,29577,1,5
1856,29577,1,5
33817,29577,1,5
28815,29577,1,5
27909,29577,1,5
24644,29577,1,5
33125,29577,1,5
23686,29577,1,5
16574,29577,1,5
13447,29577,1,5
8689,29577,1,5
30992,29577,1,5
15989,29577,1,5
34172,29577,1,5
5695,29577,1,5
2244,29577,1,5
28693,29577,1,5
22577,29577,1,5
21009,29577,1,5
3294,29577,1,5
1779,29577,1,5
1449,29577,1,5
34044,29577,1,5
5394,30181,1,5
15785,4591,1,5
5868,4591,1,5
5394,4591,1,5
19979,13677,1,5
16707,13677,1,5
16019,13677,1,5
19979,30120,1,5
16707,30120,1,5
16019,30120,1,5
22587,30120,1,5
27662,30120,1,5
28894,30120,1,5
10860,30120,1,5
5892,30120,1,5
33688,30120,1,5
24015,30120,1,5
21669,30120,1,5
34803,30120,1,5
16964,30120,1,5
19979,16516,1,5
16707,16516,1,5
16019,16516,1,5
10056,9693,1,5
23641,9693,1,5
914,9693,1,5
34825,9693,1,5
30172,9693,1,5
31099,9693,1,5
27206,9693,1,5
31770,9693,1,5
1544,9693,1,5
16592,9693,1,5
30114,9693,1,5
25911,9693,1,5
30288,9693,1,5
13877,7383,1,5
9997,7383,1,5
4063,7383,1,5
13877,3974,1,5
9997,3974,1,5
4063,3974,1,5
25384,5928,1,5
16322,5928,1,5
34676,5928,1,5
10876,5928,1,5
2914,5928,1,5
7458,5928,1,5
32773,5928,1,5
28800,5928,1,5
32407,5928,1,5
3844,5928,1,5
28163,5928,1,5
2407,5928,1,5
16552,21208,1,5
6512,13011,1,5
25990,13011,1,5
32611,13011,1,5
3565,13011,1,5
3844,17162,1,5
9561,17162,1,5
6680,2370,1,5
3844,2370,1,5
9561,2370,1,5
25797,4797,1,5
23285,4797,1,5
3427,4797,1,5
158,18989,1,5
27779,4716,1,5
3716,6811,1,5
3716,7602,1,5
18771,7602,1,5
2903,7602,1,5
6396,3416,1,5
24231,3416,1,5
2695,3416,1,5
5488,3416,1,5
34162,3416,1,5
19718,3416,1,5
34496,8321,1,5
19010,8321,1,5
14268,32389,1,5
11741,32389,1,5
21610,32389,1,5
18146,32389,1,5
25824,32389,1,5
25804,32389,1,5
1529,32389,1,5
34442,29486,1,5
8572,23359,1,5
14268,23359,1,5
11397,23359,1,5
18019,14896,1,5
15123,30206,1,5
16552,30206,1,5
22057,30206,1,5
20496,30206,1,5
5964,30206,1,5
21804,30206,1,5
16066,12798,1,5
801,12798,1,5
24430,12798,1,5
7547,12798,1,5
32840,34802,1,5
32840,31160,1,5
8572,31160,1,5
2631,31160,1,5
14756,31160,1,5
30080,31160,1,5
34750,6413,1,5
29004,6413,1,5
17524,6413,1,5
31550,6413,1,5
16574,2357,1,5
25230,2357,1,5
31770,2357,1,5
9752,2357,1,5
23999,3035,1,5
5957,3035,1,5
10677,24859,1,5
7962,24859,1,5
22667,24859,1,5
32338,24859,1,5
23916,24859,1,5
13227,24859,1,5
11089,9395,1,5
16129,9395,1,5
337,20195,1,5
644,20195,1,5
24351,20195,1,5
29504,20195,1,5
28841,20195,1,5
34162,20195,1,5
3146,20195,1,5
15036,20195,1,5
21322,20195,1,5
21666,20195,1,5
31911,20195,1,5
31770,13349,1,5
13227,13349,1,5
57,13349,1,5
10056,13349,1,5
13509,13349,1,5
30400,13349,1,5
2602,13349,1,5
11311,13349,1,5
15407,13349,1,5
19143,16869,1,5
3957,16869,1,5
34044,32214,1,5
15989,6948,1,5
1498,6948,1,5
27010,14016,1,5
10676,14016,1,5
2074,14016,1,5
11747,14016,1,5
15409,14016,1,5
12710,14016,1,5
22423,14016,1,5
31180,14016,1,5
24087,3715,1,5
28143,304,1,5
19010,304,1,5
27418,304,1,5
17335,304,1,5
20997,304,1,5
34884,29410,1,5
9508,29410,1,5
21292,11191,1,5
11220,25697,1,5
20104,25697,1,5
19287,25697,1,5
5186,25697,1,5
24938,25697,1,5
920,25697,1,5
20104,19679,1,5
24351,8749,1,5
4053,12314,1,5
9750,8175,1,5
28866,14361,1,5
26397,28241,1,5
8147,28241,1,5
26967,28241,1,5
29473,28241,1,5
32885,28241,1,5
31180,28241,1,5
1690,28241,1,5
7076,28241,1,5
27508,28241,1,5
28089,28241,1,5
30439,28241,1,5
9271,33019,1,5
2447,33019,1,5
25780,33019,1,5
2640,33019,1,5
1110,33019,1,5
2646,33019,1,5
27481,33019,1,5
11439,33019,1,5
14704,33019,1,5
31279,33866,1,5
3083,33866,1,5
25230,33866,1,5
26674,33866,1,5
4776,33866,1,5
27290,33866,1,5
34339,33866,1,5
30400,33866,1,5
25780,33866,1,5
6160,33866,1,5
7862,7284,1,5
20402,7284,1,5
20507,34142,1,5
34279,34142,1,5
5953,34142,1,5
15926,34142,1,5
21126,34142,1,5
3206,34142,1,5
33100,34142,1,5
12487,34142,1,5
33348,2525,1,5
33402,2525,1,5
15213,2525,1,5
33985,2525,1,5
7920,2525,1,5
2052,2525,1,5
7063,2525,1,5
10395,2525,1,5
24938,2525,1,5
16205,2525,1,5
920,2525,1,5
2153,2525,1,5
11337,2525,1,5
3206,10653,1,5
27756,10653,1,5
26916,10653,1,5
27501,10653,1,5
28371,6026,1,5
13418,6026,1,5
34510,6026,1,5
31366,23459,1,5
10903,23459,1,5
14562,23459,1,5
22828,18408,1,5
8950,18408,1,5
23661,18408,1,5
15614,18408,1,5
5979,18408,1,5
33412,18408,1,5
33931,18408,1,5
1482,18408,1,5
17202,18408,1,5
10395,11070,1,5
10158,26422,1,5
16205,26422,1,5
17549,16561,1,5
12752,20565,1,5
32922,6935,1,5
7274,6935,1,5
28945,6935,1,5
19471,6935,1,5
8148,4866,1,5
460,4866,1,5
11656,4866,1,5
30823,4866,1,5
4191,4866,1,5
5833,4866,1,5
3011,4866,1,5
19080,4866,1,5
21126,4866,1,5
30346,29547,1,5
27344,31475,1,5
15801,31475,1,5
13146,31475,1,5
11012,31475,1,5
24493,31475,1,5
14101,31475,1,5
22928,31475,1,5
2402,31475,1,5
27344,9804,1,5
15801,9804,1,5
13146,9804,1,5
11012,9804,1,5
24493,9804,1,5
14101,9804,1,5
22928,9804,1,5
2402,9804,1,5
32238,28300,1,5
3750,28300,1,5
31922,28300,1,5
21130,28300,1,5
5784,28300,1,5
28012,28300,1,5
25714,28300,1,5
2640,28300,1,5
31867,34432,1,5
13750,19767,1,5
11205,19767,1,5
27807,13161,1,5
8148,15724,1,5
22531,15724,1,5
21126,15724,1,5
17915,15724,1,5
7274,10813,1,5
11610,10813,1,5
23179,10813,1,5
10421,10813,1,5
28110,3203,1,5
29848,6353,1,5
735,6353,1,5
13094,6353,1,5
4174,6353,1,5
4230,6353,1,5
28945,6353,1,5
23149,6353,1,5
15562,6353,1,5
18146,6353,1,5
27267,6353,1,5
1104,6353,1,5
19747,6353,1,5
4573,6353,1,5
7494,6353,1,5
30823,6353,1,5
2762,6353,1,5
24244,6353,1,5
29499,16062,1,5
34339,16062,1,5
17824,25807,1,5
9288,32001,1,5
8088,32001,1,5
25045,34303,1,5
6166,10789,1,5
24482,10789,1,5
34803,3994,1,5
26987,3994,1,5
5490,3994,1,5
19968,3994,1,5
32264,6560,1,5
19747,34012,1,5
4573,34012,1,5
7494,34012,1,5
30823,34012,1,5
2762,34012,1,5
24244,34012,1,5
8139,31710,1,5
1809,31710,1,5
14196,21175,1,5
17269,23754,1,5
24959,23754,1,5
23149,6121,1,5
21130,33212,1,5
10757,33212,1,5
21957,33212,1,5
3298,33212,1,5
2640,33212,1,5
22346,33212,1,5
2213,2355,1,5
3568,2355,1,5
783,2355,1,5
9158,2355,1,5
34902,2355,1,5
26410,2355,1,5
15785,2355,1,5
32989,2355,1,5
7223,2355,1,5
34411,2355,1,5
5712,22560,1,5
5712,10013,1,5
11054,20110,1,5
4404,20110,1,5
21840,33565,1,5
34443,33565,1,5
1392,33565,1,5
16019,3765,1,5
30118,3765,1,5
14494,9234,1,5
11610,9234,1,5
33252,9234,1,5
12512,9234,1,5
21958,9234,1,5
3837,9234,1,5
57,12877,1,5
10056,12877,1,5
13509,12877,1,5
11311,12877,1,5
2602,12877,1,5
13227,12877,1,5
15407,12877,1,5
30400,12877,1,5
20496,10943,1,5
16066,10943,1,5
2914,17966,1,5
8340,17966,1,5
13809,17966,1,5
32427,26913,1,5
95,26913,1,5
29860,26913,1,5
21977,13490,1,5
15562,29208,1,5
32750,13850,1,5
18771,15336,1,5
6123,31249,1,5
21435,31249,1,5
4153,31249,1,5
25064,25344,1,5
28853,25344,1,5
17387,25344,1,5
29274,10550,1,5
31279,10550,1,5
26054,10550,1,5
34369,10550,1,5
3716,17960,1,5
25447,10330,1,5
26791,10330,1,5
3873,10330,1,5
34580,10330,1,5
6835,10330,1,5
24639,10330,1,5
32401,10330,1,5
27243,10330,1,5
17915,10330,1,5
34580,8612,1,5
6835,8612,1,5
24639,8612,1,5
32401,8612,1,5
17915,8612,1,5
25447,30286,1,5
11395,30286,1,5
33431,30286,1,5
6103,30286,1,5
22001,30286,1,5
8082,30286,1,5
6841,30286,1,5
13403,30286,1,5
30118,11417,1,5
14553,11417,1,5
3146,11417,1,5
30118,14028,1,5
14553,14028,1,5
3146,14028,1,5
30118,17993,1,5
14553,17993,1,5
3146,17993,1,5
2914,5817,1,5
24639,5817,1,5
21610,5817,1,5
11610,1503,1,5
8137,1503,1,5
9825,1503,1,5
7882,1503,1,5
12752,1503,1,5
18974,1503,1,5
16420,1503,1,5
29671,1503,1,5
7109,1503,1,5
29464,1503,1,5
34883,1503,1,5
19801,1503,1,5
22587,1503,1,5
12512,1503,1,5
13531,22642,1,5
13885,22642,1,5
24275,844,1,5
33348,844,1,5
1272,844,1,5
29655,844,1,5
1166,19077,1,5
28071,13986,1,5
19107,13986,1,5
2270,13986,1,5
17495,13986,1,5
7274,13986,1,5
3681,13986,1,5
26578,13986,1,5
21457,13986,1,5
28071,26259,1,5
19107,26259,1,5
2270,26259,1,5
17495,26259,1,5
7274,26259,1,5
3681,26259,1,5
26578,26259,1,5
19143,26259,1,5
16964,26259,1,5
21457,26259,1,5
7949,15102,1,5
7274,15102,1,5
34790,15102,1,5
13266,15102,1,5
21754,15102,1,5
21964,15102,1,5
31007,15102,1,5
19107,15102,1,5
22765,15102,1,5
28071,15102,1,5
34497,15102,1,5
7949,3013,1,5
25714,3013,1,5
24115,3013,1,5
714,3013,1,5
27979,25018,1,5
29848,25018,1,5
13094,25018,1,5
26578,25018,1,5
28945,25018,1,5
10773,25018,1,5
26578,15215,1,5
28945,15215,1,5
10773,15215,1,5
27979,12201,1,5
13094,12201,1,5
26578,12201,1,5
3681,13562,1,5
32407,13562,1,5
19271,13562,1,5
16552,13562,1,5
22057,13562,1,5
2407,13562,1,5
4213,13562,1,5
29562,13562,1,5
24313,13562,1,5
15842,13562,1,5
21203,13562,1,5
4634,13562,1,5
11395,13562,1,5
29976,6159,1,5
3257,6159,1,5
24639,6159,1,5
1155,33184,1,5
4081,17569,1,5
942,17569,1,5
12838,17569,1,5
30121,7134,1,5
5963,7134,1,5
1155,14847,1,5
28002,14847,1,5
11091,14847,1,5
30655,14847,1,5
19484,14847,1,5
14795,14847,1,5
27758,11780,1,5
782,8421,1,5
32196,8421,1,5
9825,8421,1,5
13505,30291,1,5
11610,6001,1,5
31247,6001,1,5
27201,6001,1,5
19978,14615,1,5
28181,14615,1,5
13820,14615,1,5
34255,14615,1,5
10860,24078,1,5
30964,24078,1,5
22895,3614,1,5
27691,34076,1,5
34803,34076,1,5
8531,34076,1,5
4153,34076,1,5
23872,34076,1,5
34676,19692,1,5
6160,19692,1,5
14514,19692,1,5
25705,10381,1,5
22723,10381,1,5
5661,10381,1,5
34277,10381,1,5
28156,10381,1,5
14494,10381,1,5
7274,10381,1,5
34790,10381,1,5
13266,10381,1,5
21754,10381,1,5
21964,10381,1,5
31007,10381,1,5
19107,10381,1,5
22765,10381,1,5
28071,10381,1,5
34497,10381,1,5
8148,14009,1,5
11656,14009,1,5
4191,14009,1,5
3568,18520,1,5
16129,28077,1,5
19301,28077,1,5
29603,28077,1,5
31285,28077,1,5
31208,28077,1,5
8981,26694,1,5
28927,15601,1,5
21840,15601,1,5
32122,15601,1,5
23723,15601,1,5
6069,29132,1,5
4578,29132,1,5
21009,29132,1,5
15250,29132,1,5
26674,29132,1,5
10510,29132,1,5
1392,10094,1,5
7920,10094,1,5
24286,10094,1,5
1392,10771,1,5
25797,10771,1,5
7920,10771,1,5
24286,10771,1,5
9845,15259,1,5
26232,15259,1,5
7927,15259,1,5
11532,15259,1,5
12378,24257,1,5
21861,14496,1,5
4460,8992,1,5
3335,8992,1,5
23181,8992,1,5
29361,8992,1,5
18060,8992,1,5
5231,8992,1,5
4460,8703,1,5
3335,8703,1,5
23181,8703,1,5
29361,8703,1,5
18060,8703,1,5
5231,8703,1,5
6069,8703,1,5
4578,8703,1,5
21009,8703,1,5
15250,8703,1,5
26674,8703,1,5
10510,8703,1,5
7655,4206,1,5
34300,31308,1,5
19323,31308,1,5
3051,31308,1,5
2748,31308,1,5
26351,31308,1,5
6067,31308,1,5
5273,15095,1,5
20131,15095,1,5
33829,15095,1,5
1445,15095,1,5
12628,15095,1,5
2845,15095,1,5
3298,15095,1,5
21669,15095,1,5
16309,3791,1,5
33829,3791,1,5
32268,2158,1,5
25064,13399,1,5
17387,13399,1,5
5473,2561,1,5
27662,2561,1,5
24015,2561,1,5
12915,2561,1,5
11610,851,1,5
8137,851,1,5
7109,851,1,5
34883,851,1,5
12512,851,1,5
10278,851,1,5
4771,851,1,5
28945,851,1,5
8706,851,1,5
14761,851,1,5
34210,851,1,5
29576,851,1,5
28762,25848,1,5
11114,25848,1,5
8734,25848,1,5
30694,25848,1,5
11089,1188,1,5
23723,1188,1,5
25221,792,1,5
6780,792,1,5
2407,792,1,5
32182,792,1,5
33742,792,1,5
11083,2218,1,5
23339,2218,1,5
28918,2218,1,5
33036,1658,1,5
19599,1658,1,5
23661,1658,1,5
33036,30733,1,5
31894,30733,1,5
1874,30733,1,5
13318,30733,1,5
2653,30733,1,5
4318,30733,1,5
13794,30733,1,5
16717,30733,1,5
32325,9639,1,5
32223,9639,1,5
21666,9974,1,5
1166,9974,1,5
15725,9974,1,5
5490,29128,1,5
26354,29128,1,5
25750,29128,1,5
25401,29128,1,5
57,29128,1,5
10056,29128,1,5
13509,29128,1,5
11311,29128,1,5
2602,29128,1,5
13227,29128,1,5
15407,29128,1,5
30400,29128,1,5
32223,33266,1,5
32325,33266,1,5
22861,33266,1,5
1166,13081,1,5
12006,13081,1,5
2407,13081,1,5
30438,13081,1,5
3568,13081,1,5
5971,13081,1,5
32840,13081,1,5
28346,13081,1,5
20938,21681,1,5
25808,21681,1,5
2447,21681,1,5
31922,21681,1,5
26054,21681,1,5
17075,21681,1,5
17769,21681,1,5
3735,21681,1,5
26987,21681,1,5
21280,21681,1,5
5532,31088,1,5
26397,31088,1,5
14494,31088,1,5
28181,1075,1,5
22057,1075,1,5
29562,1075,1,5
24313,1075,1,5
28795,25532,1,5
28899,25532,1,5
11451,25532,1,5
644,33809,1,5
29504,33809,1,5
34162,33809,1,5
3255,18778,1,5
12958,18778,1,5
34132,18778,1,5
30607,18778,1,5
1392,12275,1,5
12498,12275,1,5
20325,12275,1,5
6835,25723,1,5
31167,25723,1,5
6835,32872,1,5
31167,32872,1,5
4191,32872,1,5
7085,32872,1,5
4,32872,1,5
6835,33395,1,5
31167,33395,1,5
34443,33395,1,5
2063,33395,1,5
26005,198,1,5
31154,198,1,5
3407,198,1,5
10383,20011,1,5
736,20011,1,5
30661,20011,1,5
2870,20011,1,5
1166,24316,1,5
15725,24316,1,5
5356,11652,1,5
7547,11652,1,5
13608,11652,1,5
10895,33137,1,5
693,33137,1,5
17585,33137,1,5
12527,33137,1,5
31118,33137,1,5
21973,33137,1,5
10895,6288,1,5
693,6288,1,5
17585,6288,1,5
12527,6288,1,5
31118,6288,1,5
21973,6288,1,5
21328,11134,1,5
10895,11134,1,5
3051,11134,1,5
32401,11134,1,5
27779,11134,1,5
7766,23486,1,5
11610,23486,1,5
32293,23486,1,5
26127,23486,1,5
25446,23486,1,5
1155,18541,1,5
13967,18541,1,5
19379,8116,1,5
26097,8116,1,5
9326,8116,1,5
28945,8116,1,5
20803,8116,1,5
11232,8116,1,5
18327,8116,1,5
18146,8116,1,5
1104,8116,1,5
26097,3891,1,5
28945,3891,1,5
18327,3891,1,5
18146,3891,1,5
1104,3891,1,5
28181,19636,1,5
25759,19636,1,5
26952,19636,1,5
16325,19636,1,5
34732,19636,1,5
3716,4125,1,5
16701,17318,1,5
4120,6631,1,5
24231,6631,1,5
5488,6631,1,5
4120,11715,1,5
24231,11715,1,5
5488,11715,1,5
10817,27190,1,5
1090,27190,1,5
13259,27190,1,5
16574,27190,1,5
13447,27190,1,5
15817,27190,1,5
4524,13567,1,5
1030,32787,1,5
33930,32787,1,5
8734,32787,1,5
33510,4703,1,5
8063,4703,1,5
12484,16263,1,5
25750,16263,1,5
19865,16263,1,5
31089,16263,1,5
875,16263,1,5
5868,16263,1,5
29045,16263,1,5
8950,16263,1,5
31481,29062,1,5
29473,29062,1,5
9729,29062,1,5
33930,29062,1,5
1155,27019,1,5
23741,27019,1,5
22664,34774,1,5
19760,34774,1,5
34408,2113,1,5
7248,2113,1,5
22092,2113,1,5
28800,33441,1,5
23999,33441,1,5
27344,33441,1,5
20496,33441,1,5
9352,33441,1,5
15036,19694,1,5
21322,19694,1,5
21666,19694,1,5
31911,19694,1,5
16707,17900,1,5
5631,17900,1,5
19865,17900,1,5
26294,28753,1,5
33930,28753,1,5
8147,28753,1,5
10676,28753,1,5
26967,28753,1,5
29473,28753,1,5
32885,28753,1,5
1690,28753,1,5
30135,28753,1,5
7076,28753,1,5
2074,28753,1,5
17659,28753,1,5
27508,28753,1,5
28089,28753,1,5
30439,28753,1,5
20131,11716,1,5
29258,11716,1,5
8147,11716,1,5
24969,11716,1,5
34249,11716,1,5
26967,11716,1,5
1756,11716,1,5
29473,11716,1,5
32885,11716,1,5
1690,11716,1,5
7076,11716,1,5
27508,11716,1,5
28089,11716,1,5
30439,11716,1,5
27010,11716,1,5
10010,11716,1,5
31481,11716,1,5
10676,11716,1,5
11683,11716,1,5
28327,11716,1,5
31246,11716,1,5
8734,27683,1,5
30694,27683,1,5
31481,27683,1,5
8734,5274,1,5
30694,5274,1,5
26021,5274,1,5
19010,26298,1,5
19896,26298,1,5
686,26298,1,5
31279,26298,1,5
6396,33077,1,5
2073,33077,1,5
17766,33077,1,5
5186,33077,1,5
25603,25142,1,5
34378,25142,1,5
10903,19375,1,5
24351,17764,1,5
6960,17764,1,5
11820,17764,1,5
3574,11984,1,5
5862,11984,1,5
32238,11984,1,5
6337,15283,1,5
6069,15283,1,5
5128,5564,1,5
1498,5564,1,5
18533,5564,1,5
7962,32597,1,5
7655,32597,1,5
20131,23,1,5
1756,23,1,5
3402,22679,1,5
20101,22679,1,5
6396,22679,1,5
34325,22679,1,5
17766,22679,1,5
26005,22679,1,5
19231,20512,1,5
19323,20512,1,5
23216,20512,1,5
25714,8944,1,5
26286,8944,1,5
1874,8944,1,5
26921,8944,1,5
10240,8718,1,5
3011,12668,1,5
32238,34217,1,5
12176,24877,1,5
29925,24877,1,5
26005,10560,1,5
10676,25417,1,5
15801,25417,1,5
10583,25417,1,5
31481,25417,1,5
28852,25417,1,5
1727,25417,1,5
27508,25417,1,5
10010,25417,1,5
11683,25417,1,5
28327,25417,1,5
22423,5369,1,5
29258,5369,1,5
24969,5369,1,5
34249,5369,1,5
10676,5369,1,5
1756,5369,1,5
27010,13897,1,5
13608,13897,1,5
9184,13897,1,5
9523,13897,1,5
29473,13897,1,5
28945,28038,1,5
7223,34707,1,5
20496,34707,1,5
20262,17097,1,5
27656,17097,1,5
29562,17097,1,5
25447,17097,1,5
21267,17097,1,5
15645,17097,1,5
1246,17097,1,5
8082,17097,1,5
18885,17097,1,5
5128,17097,1,5
657,17097,1,5
28583,17097,1,5
2447,17912,1,5
29497,17912,1,5
6358,14467,1,5
10421,8636,1,5
15503,8636,1,5
11683,8636,1,5
4573,8636,1,5
4669,8636,1,5
10421,1419,1,5
12786,1419,1,5
